fixing_commit,introducing_commit,cve_id,subsystem,fixing_date,introducing_date,fix_subject,files_changed,insertions,deletions
99e91521cef8,8f3013e0b222,,gpu,2025-07-24 21:06:52 +0200,2023-12-21 11:39:15 -0500,drm/xe: Fix build without debugfs,drivers/gpu/drm/xe/xe_gt.h,0,0
2e6ea70690dd,75c2f26da03f,,drivers,2025-07-24 12:09:13 -0500,2023-01-16 10:41:59 +0100,PCI: imx6: Delay link start until configfs 'start' written,drivers/pci/controller/dwc/pci-imx6.c,0,3
d31eb2174255,ef61c7d8d032,,drivers,2025-07-24 11:48:45 -0500,2025-01-16 14:29:38 -0600,PCI: imx6: Remove apps_reset toggling from imx_pcie_{assert/deassert}_core_reset,drivers/pci/controller/dwc/pci-imx6.c,3,2
75fe259ff7f6,db46e604adf8,,filesystem,2025-07-24 17:30:14 +0200,2019-02-21 07:55:07 -0800,xfs: remove unused trace event xfs_reflink_cow_enospc,fs/xfs/xfs_trace.h,0,0
2b74404188b5,a330cae8a714,,filesystem,2025-07-24 17:30:14 +0200,2024-07-01 09:32:29 +0530,xfs: remove unused trace event xfs_discard_rtrelax,fs/xfs/xfs_trace.h,0,0
3c4052cb9f7e,c1220522ef40,,filesystem,2025-07-24 17:30:14 +0200,2024-07-04 12:46:47 +0530,xfs: remove unused trace event xfs_log_cil_return,fs/xfs/xfs_trace.h,0,0
b9adb86b9045,d62016b1a2df,,filesystem,2025-07-24 17:30:14 +0200,2025-06-27 14:14:37 +0200,xfs: remove unused trace event xfs_dqreclaim_dirty,fs/xfs/xfs_trace.h,0,0
e0a05579b2b6,e47dcf113ae3,,filesystem,2025-07-24 17:30:12 +0200,2024-04-15 14:58:53 -0700,xfs: change xfs_xattr_class from a TRACE_EVENT() to DECLARE_EVENT_CLASS(),fs/xfs/scrub/trace.h,0,0
31b98ef2403f,cca28fb83d9e,,filesystem,2025-07-24 17:30:12 +0200,2010-07-26 13:16:44 -0500,xfs: only create event xfs_file_compat_ioctl when CONFIG_COMPAT is configure,fs/xfs/xfs_trace.h,2,0
9a8a536fe5a8,acdda3aae146,,filesystem,2025-07-24 17:30:12 +0200,2016-11-30 14:37:15 +1100,xfs: remove usused xfs_end_io_direct events,fs/xfs/xfs_trace.h,0,2
88fd451594a6,fb59581404ab,,filesystem,2025-07-24 17:30:12 +0200,2012-11-14 15:15:08 -0600,xfs: remove unused event xfs_pagecache_inval,fs/xfs/xfs_trace.h,0,25
f1100605590a,54fee133ad59,,filesystem,2025-07-24 17:30:12 +0200,2017-01-09 13:37:44 -0800,xfs: remove unused event xfs_alloc_near_nominleft,fs/xfs/xfs_trace.h,0,0
237f8e885136,f5e7dbea1e3e,,filesystem,2025-07-24 17:30:12 +0200,2019-10-21 09:04:58 -0700,xfs: remove unused event xfs_alloc_near_error,fs/xfs/xfs_trace.h,0,0
ea26bbc7795b,59782a236b62,,filesystem,2025-07-24 17:30:12 +0200,2022-05-12 15:12:56 +1000,xfs: remove unused event xfs_attr_node_removename,fs/xfs/xfs_trace.h,0,0
b54480c3b10d,59782a236b62,,filesystem,2025-07-24 17:30:12 +0200,2022-05-12 15:12:56 +1000,xfs: remove unused xfs_attr events,fs/xfs/xfs_trace.h,0,3
b3b5015d3454,0e6acf29db6f,,filesystem,2025-07-24 17:30:12 +0200,2021-06-01 10:49:49 -0700,xfs: remove unused trace event xfs_attr_rmtval_set,fs/xfs/xfs_trace.h,0,0
8c54845c3a02,876bec6f9bbf,,filesystem,2025-07-24 17:30:12 +0200,2016-12-09 16:18:30 -0800,xfs: remove unused xfs_reflink_compare_extents events,fs/xfs/xfs_trace.h,0,4
6f7080bd932f,53aa1c34f4eb,,filesystem,2025-07-24 17:30:12 +0200,2016-10-04 18:06:39 -0700,xfs: remove unused event xfs_ioctl_clone,fs/xfs/xfs_trace.h,0,26
32177ab8ba5f,956f6daa84bf,,filesystem,2025-07-24 17:30:12 +0200,2021-06-21 10:12:38 -0700,xfs: remove unused event xlog_iclog_want_sync,fs/xfs/xfs_trace.h,0,0
091e9451d0bd,59782a236b62,,filesystem,2025-07-24 17:30:12 +0200,2022-05-12 15:12:56 +1000,xfs: remove unused trace event xfs_attr_remove_iter_return,fs/xfs/xfs_trace.h,0,0
f60227f34489,6d60f89691fc,,other,2025-07-24 10:43:46 -0400,2022-12-09 18:06:24 -0500,tools/rv: Do not skip idle in trace,tools/verification/rv/src/in_kernel.c,2,2
159afd92bae8,94de94d24ea8,,gpu,2025-07-24 14:48:42 +0200,2025-07-10 21:46:29 +0200,drm/xe/guc: Clear whole g2h_fence during initialization,drivers/gpu/drm/xe/xe_guc_ct.c,1,5
6776ecc9dd58,e6a9750a346b,,sound,2025-07-24 13:44:22 +0100,2024-12-02 00:30:20 +0000,ASoC: fsl_xcvr: get channel status data with firmware exists,sound/soc/fsl/fsl_xcvr.c,3,2
ca592e20659e,e240b9329a30,,sound,2025-07-24 13:44:21 +0100,2023-01-09 13:04:22 +0000,ASoC: fsl_xcvr: get channel status data when PHY is not exists,sound/soc/fsl/fsl_xcvr.c,20,0
7438379cfc47,8450f1e0d3d0,,other,2025-07-24 13:28:15 +0100,2025-05-27 14:15:42 +0100,spi: dt-bindings: spi-sg2044-nor: Change SOPHGO SG2042,Documentation/devicetree/bindings/spi/spi-sg2044-nor.yaml,3,6
061fade7a67f,e3f7caf74b79,,sound,2025-07-24 13:28:08 +0100,2025-02-27 13:09:12 +0000,ASoC: SDCA: Fix some holes in the regmap readable/writeable helpers,sound/soc/sdca/sdca_regmap.c,14,2
5e0bf36fd156,b4a29efc5146,,filesystem,2025-07-24 19:43:04 +0800,2025-05-25 15:27:40 +0800,erofs: fix build error with CONFIG_EROFS_FS_ZIP_ACCEL=y,fs/erofs/Kconfig,2,0
92ab1e415694,6e31bb8d3a63,,drivers,2025-07-24 11:27:20 +0100,2024-10-31 16:25:03 +0000,mfd: mt6397: Do not use generic name for keypad sub-devices,drivers/mfd/mt6397-core.c,6,6
6865c6454133,9b2c55b5403f,,other,2025-07-24 11:27:05 +0100,2022-07-19 10:54:41 +0100,"dt-bindings: mfd: fsl,imx8qxp-csr: Remove binding documentation",".../bus/fsl,imx8qxp-pixel-link-msi-bus.yaml;.../devicetree/bindings/mfd/fsl,imx8qxp-csr.yaml",5,194
e40fc1160d49,555b5fcdb844,,drivers,2025-07-24 11:26:54 +0100,2024-07-04 17:08:02 +0100,mfd: cros_ec: Separate charge-control probing from USB-PD,drivers/mfd/cros_ec_dev.c,9,1
6f27d26e363a,7947219ab1a2,,drivers,2025-07-24 11:26:53 +0100,2025-03-14 08:59:06 +0000,mfd: tps65219: Update TPS65214 MFD cell's GPIO compatible string,drivers/mfd/tps65219.c,0,0
fa3f79e82dce,d1934ed9803c,,drivers,2025-07-24 11:42:43 +0200,2025-07-16 14:11:59 +0200,binder: Use seq_buf in binder_alloc kunit tests,drivers/android/tests/binder_alloc_kunit.c,21,25
8a8d47e86cf5,5e024582f494,,drivers,2025-07-24 11:42:43 +0200,2025-07-16 14:11:58 +0200,binder: Add copyright notice to new kunit files,drivers/android/tests/.kunitconfig;drivers/android/tests/Makefile;drivers/android/tests/binder_alloc_kunit.c,11,1
b13b41cc3dc1,1e5c9b1efa1c,,drivers,2025-07-24 11:42:29 +0200,2025-04-18 23:34:41 +0200,misc: ti_fpc202: Switch to of_fwnode_handle(),drivers/misc/ti_fpc202.c,0,0
7f8fdd4dbffc,c49436b657d0,,drivers,2025-07-24 11:40:41 +0200,2013-10-03 16:08:03 -0700,serial: 8250: fix panic due to PSLVERR,drivers/tty/serial/8250/8250_port.c,0,0
8d1b02e5d7e3,1b0e61465234,,usb,2025-07-24 11:33:31 +0200,2005-06-27 14:43:56 -0700,usb: atm: cxacru: Merge cxacru_upload_firmware() into cxacru_heavy_init(),drivers/usb/atm/cxacru.c,49,57
ff9ec951021c,4a965c5f89de,,drivers,2025-07-24 11:30:03 +0200,2018-07-24 14:14:13 +0200,staging: axis-fifo: remove sysfs interface,drivers/staging/axis-fifo/axis-fifo.c,0,175
a8934352ba01,32890b983086,,drivers,2025-07-24 11:29:57 +0200,2011-05-19 15:36:10 -0700,staging: nvec: Fix incorrect null termination of battery manufacturer,drivers/staging/nvec/nvec_power.c,0,0
49ade8630f36,295ba232a8c3,,drivers,2025-07-24 11:27:22 +0200,2020-09-27 13:25:22 -0700,net: hns3: default enable tx bounce buffer when smmu enabled,drivers/net/ethernet/hisilicon/hns3/hns3_enet.c;drivers/net/ethernet/hisilicon/hns3/hns3_enet.h,33,0
b3e75c0bcc53,849e46077689,,drivers,2025-07-24 11:27:21 +0200,2018-01-12 10:12:31 -0500,net: hns3: fixed vf get max channels bug,drivers/net/ethernet/hisilicon/hns3/hns3vf/hclgevf_main.c,1,5
cde304655f25,0bf5eb788512,,drivers,2025-07-24 11:27:21 +0200,2021-06-11 12:43:16 -0700,net: hns3: disable interrupt when ptp init failed,drivers/net/ethernet/hisilicon/hns3/hns3pf/hclge_ptp.c,6,3
4555f8f8b6aa,2ba306627f59,,other,2025-07-24 11:27:21 +0200,2021-05-31 22:53:07 -0700,net: hns3: fix concurrent setting vlan filter issue,.../ethernet/hisilicon/hns3/hns3pf/hclge_main.c,21,15
897e8601b9cf,684b89bc39ce,,drivers,2025-07-24 10:57:26 +0200,2018-06-30 20:42:26 +0900,s390/ism: fix concurrency management in ism_cmd(),drivers/s390/net/ism_drv.c;include/linux/ism.h,4,0
55c172c13718,757259db79fc,,drivers,2025-07-24 09:06:46 +0200,2025-06-20 10:55:19 +0200,ssb: use new GPIO line value setter callbacks for the second GPIO chip,drivers/ssb/driver_gpio.c,5,3
e09299225d5b,f96da09473b5,,kernel,2025-07-23 19:33:49 -0700,2017-07-03 02:22:52 -0700,bpf: Reject narrower access to pointer ctx fields,kernel/bpf/cgroup.c;net/core/filter.c,14,14
17ce3e5949bc,fd9c663b9ad6,,netfilter,2025-07-23 18:58:03 -0700,2023-04-21 11:34:14 -0700,bpf: Disable migration in nf_hook_run_bpf().,net/netfilter/nf_bpf_link.c,0,0
869413825088,847aa551fa78,,other,2025-07-23 18:52:12 -0700,2024-07-09 16:30:57 -0700,selftests: drv-net: wait for iperf client to stop sending,tools/testing/selftests/drivers/net/lib/py/load.py,18,5
1bbdb81a9836,566e8f108fc7,,networking,2025-07-23 17:07:35 -0700,2025-07-02 15:39:05 -0700,devlink: Fix excessive stack usage in rate TC bandwidth parsing,Documentation/netlink/specs/devlink.yaml;include/uapi/linux/devlink.h;net/devlink/netlink_gen.c;net/devlink/netlink_gen.h;net/devlink/rate.c;.../selftests/drivers/net/hw/devlink_rate_tc_bw.py,42,39
a7982a14b301,fbfab1ab0658,,drivers,2025-07-24 00:38:01 +0200,2018-03-24 13:20:51 +0100,i2c: qup: jump out of the loop in case of timeout,drivers/i2c/busses/i2c-qup.c,3,1
a663b3c47ab1,84e1d0bf1d71,,drivers,2025-07-24 00:38:01 +0200,2021-11-23 10:55:48 +0100,i2c: virtio: Avoid hang by using interruptible completion wait,drivers/i2c/busses/i2c-virtio.c,8,7
56344e241c54,bd2fdedbf2ba,,drivers,2025-07-24 00:38:00 +0200,2021-11-29 09:46:09 +0100,i2c: tegra: Fix reset error handling with ACPI,drivers/i2c/busses/i2c-tegra.c,1,23
5a53249d149f,92c58965e965,,arch,2025-07-23 23:48:54 +0200,2022-12-27 06:01:48 -0500,KVM: x86/xen: Fix cleanup logic in emulation of Xen schedop poll hypercalls,arch/x86/kvm/xen.c,0,0
a594dec76077,a60b890f607d,,drivers,2025-07-23 14:58:54 -0400,2017-07-17 14:49:14 +0200,binder: Remove unused binder lock events,drivers/android/binder_trace.h,0,21
5647f61ad917,8211dad62798,,arch,2025-07-23 18:06:32 +0200,2023-08-18 10:12:24 -0700,s390/mm: Remove possible false-positive warning in pte_free_defer(),arch/s390/mm/pgalloc.c,0,5
1511d3c4d2bb,0547692ac146,,gpu,2025-07-23 08:59:38 -0700,2023-12-18 15:01:16 -0800,drm/panel-edp: Add 50ms disable delay for four panels,drivers/gpu/drm/panel/panel-edp.c,6,5
4d3bbe9dd28c,8f3013e0b222,,gpu,2025-07-23 08:45:40 -0700,2023-12-21 11:39:15 -0500,drm/xe: Fix build without debugfs,drivers/gpu/drm/xe/xe_gt.h,0,0
e09a335a8191,b70cb459890b,,filesystem,2025-07-23 11:45:04 -0400,2025-05-14 22:40:55 -0400,fix the regression in ufs options parsing,fs/ufs/super.c,0,0
0cadf8534f2a,b2cc9761f144,,networking,2025-07-23 10:34:47 -0400,2018-07-30 13:44:52 +0200,Bluetooth: hci_event: Mask data status from LE ext adv reports,include/net/bluetooth/hci.h;net/bluetooth/hci_event.c,7,2
54713670372e,05c200c8f029,,drivers,2025-07-23 10:34:30 -0400,2024-11-14 15:30:34 -0500,Bluetooth: btintel_pcie: Fix Alive Context State Handling,drivers/bluetooth/btintel_pcie.c,62,55
69b3d3acf3db,05c200c8f029,,drivers,2025-07-23 10:34:14 -0400,2024-11-14 15:30:34 -0500,Bluetooth: btintel_pcie: Make driver wait for alive interrupt,drivers/bluetooth/btintel_pcie.c,17,13
7af4d7b53502,b257e02ecc46,,networking,2025-07-23 10:33:57 -0400,2025-03-25 12:47:49 -0400,Bluetooth: hci_devcd_dump: fix out-of-bounds via dev_coredumpv,net/bluetooth/coredump.c,3,3
2935e556850e,ad383c2c65a5,,other,2025-07-23 10:33:30 -0400,2021-10-29 16:51:58 +0200,Bluetooth: hci_sync: fix double free in 'hci_discovery_filter_clear()',include/net/bluetooth/hci_core.h,6,0
b505902c66a2,7d70989fcea7,,drivers,2025-07-23 10:28:30 -0400,2025-05-21 10:28:07 -0400,Bluetooth: btusb: Fix potential NULL dereference on kmalloc failure,drivers/bluetooth/btusb.c,2,0
92e34a5241dd,65a2575a68e4,,gpu,2025-07-23 16:30:26 +0300,2025-05-21 01:35:16 +0300,drm/display: bridge-connector: correct CEC bridge pointers in drm_bridge_connector_init,drivers/gpu/drm/display/drm_bridge_connector.c,4,0
fd77b2c1b6eb,d59cf7bb73f3,,gpu,2025-07-23 09:12:22 -0400,2023-11-02 10:51:12 +0200,drm/i915/display: Fix dma_fence_wait_timeout() return value handling,drivers/gpu/drm/i915/display/intel_display.c,2,1
9a220e065914,f0e53aadd702,,gpu,2025-07-23 09:10:53 -0400,2025-07-10 10:19:41 -0400,drm/xe/vf: Don't register I2C devices if VF,drivers/gpu/drm/xe/xe_i2c.c,3,0
ecb6cc0fd8cd,22bacca48a17,,filesystem,2025-07-23 15:00:13 +0200,2011-02-25 15:07:36 -0800,eventpoll: fix sphinx documentation build warning,fs/eventpoll.c,1,3
bc5b0c8febcc,9eb22f7fedfc,,block,2025-07-23 14:55:51 +0200,2025-07-01 14:00:15 +0200,block: fix lbmd_guard_tag_type assignment in FS_IOC_GETLBMD_CAP,block/blk-integrity.c,15,1
c6ee78fc8f3e,b45b262cefd5,,drivers,2025-07-23 17:55:32 +0530,2014-08-04 13:30:31 +0530,dmaengine: nbpfaxi: Add missing check after DMA map,drivers/dma/nbpfaxi.c,13,0
60095aca6b47,22843545b200,,drivers,2025-07-23 17:55:32 +0530,2014-09-23 20:17:01 +0530,dmaengine: mv_xor: Fix missing check after DMA map and missing unmap,drivers/dma/mv_xor.c,19,2
f2d7c3c380bf,c2ff8cad6423,,other,2025-07-23 14:11:16 +0200,2013-06-11 15:01:35 +0200,wifi: brcmfmac: fix EXTSAE WPA3 connection failure due to AUTH TX failure,.../broadcom/brcm80211/brcmfmac/cfg80211.c;.../broadcom/brcm80211/brcmfmac/cyw/core.c,35,21
f820034864dd,7304d1909080,,drivers,2025-07-23 13:04:03 +0100,2025-03-03 13:00:21 +0000,spi: spi-qpic-snand: don't hardcode ECC steps,drivers/spi/spi-qpic-snand.c,0,0
696e123aa36b,cf536e2622e2,,sound,2025-07-23 13:03:57 +0100,2025-03-16 23:27:20 +0000,ASoC: mediatek: common: fix device and OF node leak,sound/soc/mediatek/common/mtk-soundcard-driver.c,4,0
f0b9d31c6edd,17fce9d2336d,,drivers,2025-07-23 13:01:56 +0100,2025-04-28 13:04:31 +0200,iommu/vt-d: Fix UAF on sva unbind with pending IOPFs,drivers/iommu/intel/iommu.c,0,0
8b3c655fa240,e2c2cb8ef07a,,filesystem,2025-07-23 13:54:34 +0200,2025-03-10 09:47:15 +0000,afs: Set vllist to NULL if addr parsing fails,fs/afs/cell.c,0,0
9aa64182952d,f94f70d39cc2,,filesystem,2025-07-23 13:54:05 +0200,2024-01-01 16:37:26 +0000,afs: Fix check for NULL terminator,fs/afs/addr_prefs.c,0,0
bc404dfddbf6,d1e879ec600f,,drivers,2025-07-23 14:10:24 +0300,2025-03-05 09:42:03 +0100,wifi: iwlwifi: mld: decode EOF bit for AMPDUs,drivers/net/wireless/intel/iwlwifi/mld/rx.c,9,0
cbbcfb94c55c,fc84bc5378a8,,arch,2025-07-23 12:08:17 +0100,2024-10-04 12:04:38 +0100,arm64/gcs: task_gcs_el0_enable() should use passed task,arch/arm64/include/asm/gcs.h;arch/arm64/kernel/process.c,4,4
c57e5b9819df,c4382d5ca1af,,networking,2025-07-23 12:29:07 +0200,2024-10-23 16:43:22 +0200,wifi: mac80211: fix WARN_ON for monitor mode on some devices,net/mac80211/main.c,12,1
204bb852863b,66f909308a7c,,drivers,2025-07-23 12:29:03 +0200,2025-05-09 00:00:55 +0200,wifi: brcmfmac: cyw: Fix __counted_by to be LE variant,drivers/net/wireless/broadcom/brcm80211/brcmfmac/cyw/fwil_types.h,0,0
7f770e94d793,4ffca5a96678,,other,2025-07-23 11:55:22 +0200,2024-09-03 21:15:43 -0700,memcg_slabinfo: Fix use of PG_slab,tools/cgroup/memcg_slabinfo.py,2,2
cdb16039515a,d59cf7bb73f3,,gpu,2025-07-23 15:22:19 +0530,2023-11-02 10:51:12 +0200,drm/i915/display: Fix dma_fence_wait_timeout() return value handling,drivers/gpu/drm/i915/display/intel_display.c,2,1
9872916ad1a1,8bc32b348178,,kernel,2025-07-23 08:51:32 +0200,2021-12-09 16:42:27 -0800,kcsan: test: Initialize dummy variable,kernel/kcsan/kcsan_test.c,0,0
8921dce70d46,9dc619680de4,,gpu,2025-07-23 09:13:27 +0300,2025-05-29 08:13:43 +0300,drm/i915/display: Set C10_VDR_CTRL_MSGBUS_ACCESS before phy reg read,drivers/gpu/drm/i915/display/intel_cx0_phy.c,4,0
cf433f94f188,9dc619680de4,,gpu,2025-07-23 09:13:27 +0300,2025-05-29 08:13:43 +0300,drm/i915/display: Ensure phy is accessible on lfps configuration,drivers/gpu/drm/i915/display/intel_cx0_phy.c,6,0
8265ce0e0e15,9dc619680de4,,gpu,2025-07-23 09:13:25 +0300,2025-05-29 08:13:43 +0300,drm/i915/display: Write PHY_CMN1_CONTROL only when using AUXLess ALPM,drivers/gpu/drm/i915/display/intel_cx0_phy.c,3,5
2558df8c13ae,2295bbd35edb,,other,2025-07-22 23:14:22 -0500,2021-12-10 12:37:52 +0100,"dt-bindings: display: sprd,sharkl3-dsi-host: Fix missing clocks constraints",".../devicetree/bindings/display/sprd/sprd,sharkl3-dsi-host.yaml",0,0
934da599e694,8cae15c60cf0,,other,2025-07-22 23:14:14 -0500,2021-12-10 12:37:12 +0100,"dt-bindings: display: sprd,sharkl3-dpu: Fix missing clocks constraints","Documentation/devicetree/bindings/display/sprd/sprd,sharkl3-dpu.yaml",0,0
e23749534619,42cd0ab476e2,,drivers,2025-07-23 02:44:39 +0000,2020-02-11 10:32:54 +0100,platform/chrome: cros_ec: Unregister notifier in cros_ec_unregister(),drivers/platform/chrome/cros_ec.c,3,0
02d548e553d1,ae5bac370ed4,,arch,2025-07-23 09:55:14 +0800,2025-05-19 06:23:26 +0800,"riscv: dts: sophgo: sg2044: Add missing riscv,cbop-block-size property",arch/riscv/boot/dts/sophgo/sg2044-cpus.dtsi,64,0
dca56cc8b5c3,78a588363587,,other,2025-07-22 18:26:54 -0700,2025-07-14 15:21:33 +0200,selftests: netfilter: tone-down conntrack clash test,.../selftests/net/netfilter/conntrack_clash.sh,22,23
b115c7758802,6c758062c64d,,networking,2025-07-22 18:21:15 -0700,2025-07-14 18:41:42 -0700,tcp: do not increment BeyondWindow MIB for old seq,net/ipv4/tcp_input.c,5,1
972ca7a3bc9a,1d2fbaad7cd8,,networking,2025-07-22 18:21:15 -0700,2025-07-14 18:41:43 -0700,tcp: do not set a zero size receive buffer,net/ipv4/tcp_input.c,4,0
82aac553372c,754baf426e09,,other,2025-07-22 18:17:53 -0700,2025-05-13 16:36:43 -0300,perf pmu: Switch FILENAME_MAX to NAME_MAX,tools/perf/util/pmu.c,2,2
478272d1cdd9,5ce42b5de461,,other,2025-07-22 18:17:53 -0700,2024-10-28 09:32:57 -0700,tools subcmd: Tighten the filename size in check_if_command_finished,tools/lib/subcmd/run-command.c,13,2
119a5d573622,1039221cc278,,kernel,2025-07-22 20:01:41 -0400,2020-03-27 16:38:58 -0400,ring-buffer: Remove ring_buffer_read_prepare_sync(),include/linux/ring_buffer.h;kernel/trace/ring_buffer.c;kernel/trace/trace.c;kernel/trace/trace_kdb.c,18,71
89dd3695de4b,eb93f0734ef1,,drivers,2025-07-23 02:23:18 +0300,2025-03-27 15:34:05 +0200,tpm_crb_ffa: Remove unused export,drivers/char/tpm/tpm_crb_ffa.c;drivers/char/tpm/tpm_crb_ffa.h,1,4
5c0d0ee36f16,d6112f8def51,,drivers,2025-07-22 18:02:44 -0500,2018-09-28 12:47:34 -0500,PCI: Support Immediate Readiness on devices without PM capabilities,drivers/pci/pci.c;drivers/pci/probe.c,10,4
54edba916e29,ae81b69fd2b1,,drivers,2025-07-22 15:40:54 -0700,2024-07-15 12:15:01 -0700,clk: thead: th1520-ap: Describe mux clocks with clk_mux,drivers/clk/thead/clk-th1520-ap.c,37,58
912b1f2a796e,1631cbdb8089,,arch,2025-07-22 22:33:36 +0200,2025-05-15 14:57:44 +0200,arm64: dts: rockchip: Drop netdev led-triggers on NanoPi R5S,arch/arm64/boot/dts/rockchip/rk3568-nanopi-r5s.dts,0,3
8c493cc91f3a,957f40d039a9,,drivers,2025-07-22 13:36:04 -0500,2025-02-20 10:59:02 +0000,PCI/pwrctrl: Create pwrctrl devices only when CONFIG_PCI_PWRCTRL is enabled,drivers/pci/probe.c,7,0
931837cd9240,e5182305a519,,sound,2025-07-22 19:57:09 +0200,2025-03-31 10:47:24 +0200,ALSA: hda/realtek: Fix mute LED mask on HP OMEN 16 laptop,sound/pci/hda/patch_realtek.c,0,0
176f44a5ec0b,b2c4ac219fa4,,gpu,2025-07-22 10:46:52 -0700,2025-07-08 14:56:49 -0700,drm/xe/uc: Fix missing unwind goto,drivers/gpu/drm/xe/xe_uc.c,0,0
b43cb4ff85da,1da177e4c3f4,,drivers,2025-07-22 18:53:56 +0200,2005-04-16 15:20:36 -0700,vt: defkeymap: Map keycodes above 127 to K_HOLE,drivers/tty/vt/defkeymap.c_shipped,112,0
b1cc2092ea7a,9fc3de9c8356,,drivers,2025-07-22 18:53:50 +0200,2011-02-17 11:12:40 -0800,vt: keyboard: Don't process Unicode characters in K_OFF mode,drivers/tty/vt/keyboard.c,0,0
35b6fc51c666,2f3fdcd7ce93,,drivers,2025-07-22 18:47:30 +0200,2013-11-11 16:16:43 -0800,comedi: fix race between polling and detaching,drivers/comedi/comedi_fops.c;drivers/comedi/comedi_internal.h;drivers/comedi/drivers.c,35,10
2138e89cb066,44f4641073f1,,filesystem,2025-07-22 12:39:29 -0400,2016-08-15 11:38:36 -0400,fs/orangefs: Allow 2 more characters in do_c_string(),fs/orangefs/orangefs-debugfs.c,3,3
63ce53724637,3ee70591d6c4,,drivers,2025-07-22 10:02:17 -0600,2017-08-09 22:22:32 -0700,sunvdc: Balance device refcount in vdc_port_mpgroup_check,drivers/block/sunvdc.c,3,1
5661998536af,3c62be17d4f5,,filesystem,2025-07-22 15:58:13 +0000,2016-11-25 10:15:13 -0800,f2fs: fix to avoid out-of-boundary access in devs.path,fs/f2fs/f2fs.h,0,0
d42e6c20de61,59b37fe52f49,,arch,2025-07-22 16:39:30 +0100,2023-01-20 14:26:18 +0000,"arm64/entry: Mask DAIF in cpu_switch_to(), call_on_irq_stack()",arch/arm64/include/asm/assembler.h;arch/arm64/kernel/entry.S,11,0
5d3aeecc26bb,9c3782118a57,,arch,2025-07-22 16:47:26 +0200,2025-04-09 10:25:25 +0200,ARM: sa110/gpio: convert set_multiple() to returning an integer,arch/arm/common/sa1111.c,5,3
15a7ca747d95,55e8ff842051,,gpu,2025-07-22 07:46:34 -0700,2025-06-25 07:49:01 -0700,drm/bridge: ti-sn65dsi86: Remove extra semicolon in ti_sn_bridge_probe(),drivers/gpu/drm/bridge/ti-sn65dsi86.c,0,0
232b41d3c2ce,b369395c895b,,drivers,2025-07-22 17:45:34 +0300,2025-05-08 16:03:53 +0300,platform/x86: oxpec: Fix turbo register for G1 AMD,drivers/platform/x86/oxpec.c,24,13
5b27388171a1,0c45e76fcc62,,gpu,2025-07-22 17:38:49 +0300,2024-12-03 15:02:55 -0500,drm/xe: Correct BMG VSEC header sizing,drivers/gpu/drm/xe/xe_vsec.c,4,15
0ba9e9cf76f2,0c45e76fcc62,,gpu,2025-07-22 17:38:47 +0300,2024-12-03 15:02:55 -0500,drm/xe: Correct the rev value for the DVSEC entries,drivers/gpu/drm/xe/xe_vsec.c,3,0
54d5cd4719c5,045a513040cc,,drivers,2025-07-22 17:38:44 +0300,2024-08-12 16:21:31 +0200,platform/x86/intel/pmt: fix a crashlog NULL pointer access,drivers/platform/x86/intel/pmt/class.c;drivers/platform/x86/intel/pmt/class.h,3,1
246570cd3512,ac558015dfd8,,sound,2025-07-22 15:34:08 +0100,2025-06-23 00:26:53 +0100,ASoC: SDCA: Fix implicit cast from le16,sound/soc/sdca/sdca_hid.c,0,0
699cdd706290,6b291e8020a8,,drivers,2025-07-22 08:26:18 -0600,2022-11-25 09:12:05 -0700,remoteproc: xlnx: Disable unsupported features,drivers/remoteproc/xlnx_r5_remoteproc.c,2,0
